,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,年,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),全天日射量(MJ/m2),雪(寒候年・cm),雲量,大気現象,,,,,,,,,,,,,,,,,
1,現地,海面,合計,最大,平均,最高,最低,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,平均,雪日数(寒候年),霧日数,雷日数,,,,,,,,,,,,
2,平均,平均,日,1時間,10分間,日平均,日最高,日最低,平均,最小,風速,風向,風速,風向,平均,合計,日合計の最大,,,,,,,,,,,
48,1931,,1015.1,2658.6,162.4,,,15.9,21.2,11.6,34.2,-7.0,77,,,,,,,2099.0,,,,5 ],6.3,5 ],17,21
49,1932,,1015.2,2264.0,209.6,,,15.4,20.8,11.0,34.5,-5.2,76,,,,,,,2216.2,,,,,6.1,9,8,10
50,1933,,1015.1,2500.2,169.4,,,15.8,21.1,11.5,34.4,-5.7,76,,,,,,,2279.9,,,,,6.1,3,13,19
51,1934,,1015.3,2132.1,123.5,,,15.3,20.9,10.8,36.0,-6.0,74,,,,,,,2440.0,,,,0 ],5.8,8,12,9
52,1935,,1014.7,3435.9,184.4,,,15.7,21.1,11.3,34.5,-3.7,75,,,,,,,2322.2,,,,,5.9,3,14,17
53,1936,,1015.2,2389.4,158.5,,,15.0,20.5,10.6,33.3,-7.6,75,,,,,,,2276.5,,,,,6.0,15,25,16
54,1937,,1015.1,2822.0,172.5,46.0,,16.2,21.4,11.9,34.5,-3.3,77,,,,,,,2126.6,,,,,6.3,3,16,22
55,1938,,1014.4,3224.7,239.4,41.9,1.4 ],15.8,21.2,11.2,35.2,-5.2,75,,,,,,,2263.5,,,,,5.8,10,13,8
56,1939,,1015.1,2079.8,254.1,90.8,20.0 ],15.4,21.1,11.0,34.2,-5.8,76,,,,,,,2520.8,,,,2 ],5.6,4,19,16
57,1940,,1014.9,1883.3,112.4,54.1,16.0,15.5,20.5,10.9,33.5,-6.6,77,,,,,,,2492.5,,,,,5.6,11,4,16
58,1941,,1014.2,2888.8,148.9,58.7,18.6,16.2,21.1,11.5,34.4,-6.1,77,,,,,,,2236.3,,,,,6.2,4,2,6
59,1942,,1014.7,2399.6,135.6,39.9,17.5,15.8,21.0,11.0,35.6,-5.3,76,,,,,,,2484.3,,,,3 ],5.5,5,4,18
60,1943,,1015.2,2879.5,204.5,50.5,19.0 ],15.4,20.8,10.6,33.7,-6.3,76,,,,,,,2400.3,,,,,5.8,10,18,15
61,1944,,1014.4,2037.6,149.1,37.8,17.7,15.6,20.8,10.8,34.7,-4.5,76,,,,,,,2401.5,,,,,6.0,7,3,17
62,1945,,1014.3,2731.2,173.4,90.0,23.4,15.4,20.5,10.6,34.8,-6.9,76,,,,,,,2408.9,,,,,6.0,9,4,14
63,1946,,1014.6,3038.5,291.3,33.7,18.4,16.2,21.4,11.3,34.1,-5.5,76,,,,,,,2285.9,,,,,6.4,10,1,14
64,1947,,1015.1,2384.5,218.4,63.8,20.3,15.4,20.7,10.5,33.5,-5.4,74,,,,,,,2578.2,,,,,5.9,5,3,18
65,1948,,1015.1,2395.6,226.1,102.2,21.0,16.8,21.9,12.1,35.1,-4.6,76,,,,,,,2320.3,,,,0 ],6.1,4,6,23
66,1949,,1014.1,2981.8,236.7,44.3,14.0,15.9,20.7,11.3,33.0,-5.4,76,,,,,,,2188.3,,,,,6.3,7,21,7
67,1950,1013.2,1013.4,2898.4,211.7,86.0,19.5,16.3,21.2,11.8,36.3,-3.9,76,,,,,,,2246.0,,,,,6.6,5,18,18
68,1951,1014.6,1014.9,3110.4,166.3,54.2,18.0,15.9,21.2,11.2,33.9,-5.0,77,,2.5,,,,,2285.0,,,,,6.3,4,7,10
69,1952,1014.4,1014.7,2704.3,151.6,62.5,16.0,16.1,21.5,11.8,34.1,-4.4,78,,2.4,,,,,2103.8,,,,,6.0,7,1,22
70,1953,1015.0,1015.3,2761.7,218.0,72.0,20.7,16.2,21.5,11.8,35.8,-5.2,76,,2.3,,,,,1889.2,,0 ],,,6.6,4,1,24
71,1954,1014.1,1014.3,3668.1,263.2,106.8,25.5,16.5,21.6,12.0,33.0,-4.4,76,,2.4,,,,,1983.7,,0,,,6.5,2,1,23
72,1955,1014.2,1014.4,2230.9,194.6,59.7,23.5,16.5,21.9,11.8,36.2,-5.8,74,,2.3,,,,,2243.6,,0,,,5.8,7,1,20
73,1956,1014.4,1014.6,2795.8,370.8,64.7,24.2,16.0,21.4,11.3,37.3,-5.0,74,,2.3,,,,,2216.6,,6,,7 ],6.0,11,7,12
74,1957,1014.4,1014.7,2685.5,173.7,47.9,15.0,16.0,21.5,11.5,34.3,-5.0,74,,2.2,,,,,2168.3,,0,,,6.2,3,4,13
75,1958,1014.9,1015.1,2430.9,129.6,35.7,15.2,16.8,22.2,12.3,34.8,-5.7,74,,2.3,,,,,2234.0,,0,,1 ],6.2,8,4,21
76,1959,1014.4,1014.6,2778.7,161.9,49.1,20.0,17.2,22.8,12.6,34.7,-6.4,75,,2.4,,,,,2321.6,,0,,,5.9,4,6,15
77,1960,1014.5,1014.7,2106.1,158.0,40.0,19.0,16.6,22.4,12.0,35.5,-5.8,74,,2.3,,,,,2440.5,,0,,,5.6,3,5,11
78,1961,1014.3,1014.5,3189.5,190.8,65.9,25.0,16.8,22.5,12.3,34.8,-5.6,73,9,2.1,18.8,東,,,2382.2,16.0,1,1 ],1 ],5.9,7,6,19
79,1962,1013.3,1014.2,2360.4,175.8,35.0,13.0,16.0,21.9,11.5,37.5,-4.4,73,13,2.1,13.7,西,,,2430.1,15.4,2,2,2,5.7,7,4,11
80,1963,1014.0,1014.2,2452.0,203.3,47.7,15.5,15.9,21.2,11.7,33.7,-7.5,74,18,2.0,20.2,東南東,,,2174.2,14.1,10,9,9,6.0,15,3,22
81,1964,1015.2,1015.4,2014.7,76.2,39.7,12.0,17.0,22.2,12.6,34.5,-3.9,73,17,2.0,25.2,南南東,,,2177.0,14.2,0,0,--,6.1,4,3,14
82,1965,1014.0,1014.2,2425.1,194.0,47.1,19.9,15.8,21.5,10.8,38.4,-5.1,70,14,2.1,16.0,北北西,,,2438.0,15.3,6,5,5,5.7,11,5,18
83,1966,1013.7,1013.9,3421.7,260.2,53.7,16.8,16.3,21.7,11.7,35.2,-5.4,72,16,2.0,11.8,南南東,,,2285.9,15.0,0,0,0,5.7,5,7,11
84,1967,1014.4,1014.6,2352.9,155.9,57.0,20.0,16.5,21.7,11.8,35.8,-7.1,71,14,1.9,12.2,北,28.1,,2214.8,14.6,0,0,0,5.7,4,9,20
85,1968,1014.1,1014.3,2469.5,174.5,85.5,19.0,16.1,21.6,11.4,34.2,-5.1,71,11,1.9,14.2,東南東,29.0,,2300.3,15.0,2,1,1,5.8,14,2,18
86,1969,1014.5,1014.7,2062.5,162.5,42.0,16.0,16.4,21.8,11.7,38.2,-5.1,71,17,1.9,17.3,東,30.0,,2258.9,15.0,0,0,0,5.8,5,5,11
87,1970,1015.0,1015.2,2590.0,176.5,59.5,19.0,16.1,21.3,11.7,35.2,-5.4,72,10,1.9,29.2,東,54.3,,2085.9,14.3,1,1,1,6.2,5,5,16
88,1971,1014.6,1014.8,2039.0,290.5,68.0,17.0,16.5,21.8,11.8,36.5,-5.3,70,11,2.0,20.0,東,30.2,,2264.6,15.3,0,0,0,5.9,3,2,15
89,1972,1014.4,1014.6,3417.5,337.0,91.5,19.5,16.6,21.8,12.1,35.1,-3.1,72,17,2.1,13.3,東,21.6,,2192.3,15.2,0,0,--,6.3,1,2,23
90,1973,1015.0,1015.2,2210.0,122.0,42.0,17.5,16.3,21.4,11.8,35.4,-3.1,71,13,2.0,10.7,西,20.0,,2323.7,×,0,0,--,6.2,4,6,17
91,1974,1014.2,1014.5,2843.5,155.0,60.5,17.0,16.1,21.1,11.6,35.0,-4.8,69,16,2.0,26.3,東,40.5,,2303.6,13.9,1,1,1,6.2,7,2,14
92,1975,1014.0,1014.3,3104.5,294.5,63.0,19.0,16.6,21.5,12.4,35.1,-3.3,69,15,1.7,15.1,東,25.6,,2226.0,12.6 ],0,0,0,6.4,9,1,24
93,1976,1014.6,1014.8,3636.5,524.5,97.0,27.0,15.9,20.7,11.6,34.2,-4.9,70,10,1.7,11.3,東,21.7,,2163.6,13.5,0,0,0,6.5,5,1,20
94,1977,1013.9,1015.1,2390.5,126.0,50.0,15.5,16.6,21.8,12.1,35.5,-7.9,69,16,1.5,9.6,東南東,16.8,,2316.3,14.3,0,0,0,6.1,6,10,9
95,1978,1012.8,1014.8,2176.5,249.5,93.5,23.0,16.5,21.6,12.0,35.2,-5.8,67,13,1.8,12.2,南南東,27.9,南南東,2400.8,14.7,0,0,0,6.1,11,5,7
96,1979,1012.7,1014.8,2708.0,136.0,48.5,19.5,16.8,21.9,12.4,33.7,-2.4,69,14,1.8,13.3,北,26.2,北北西,2206.4,13.8,3,3,3,6.1,7,3,15
97,1980,1012.4,1014.5,2837.5,221.0,74.5,22.0,15.9,21.1,11.5,33.3,-4.7,69,14,1.7,12.8,東南東,25.4,南東,2038.7,13.6 ],1,1,1,6.3,10,1,15
98,1981,1012.5,1014.6,1998.0,136.0,36.0,12.5,16.1,21.3,11.5,35.0,-5.6,65,14,1.7,10.6,西,23.1,西,2258.6,14.2,1,1,1,6.1,11,1,13
99,1982,1012.8,1014.9,2585.0,191.5,44.0,15.0,16.2,21.2,11.8,33.6,-3.8,68,17,1.8,15.6,東,34.7,東南東,2294.0,14.4,1,1,1,6.0,7,0,10
100,1983,1012.8,1014.9,1968.5,144.5,36.0,15.0,16.3,21.6,11.9,37.3,-3.4,67,13,1.8,9.1,北,24.2,北,2459.6,14.7,0,0,0,5.9,5,1,6
101,1984,1012.9,1015.0,2259.5,216.0,59.0,21.0,15.9,20.9,11.6,34.3,-6.1,66,13,1.8,10.4,北,29.6,北,2278.9,14.5,2,2,2,6.0,16,0,5
102,1985,1013.1,1015.1,2572.5,175.5,57.0,21.5,16.5,21.5,12.3,35.0,-5.2,69,15,1.8,10.0,西,21.6,南,2281.2,14.1,0,0,0,6.0,8,6,14
103,1986,1012.8,1014.9,1969.5,111.0,72.0,16.5,15.9,21.1,11.4,34.9,-5.7,67,12,1.8,9.5,西,20.9,南,2371.4,14.3,0,0,0,5.7,7,4,15
104,1987,1013.4,1015.5,2243.5,157.5,60.5,18.0,16.5,21.7,12.1,34.9,-2.7,70,16,1.7,10.8,北,26.3,南南東,2203.5,14.3,10,10,10,6.2,8,2,11
105,1988,1012.2,1014.2,2582.5,265.0,72.5,17.0,16.3,21.5,11.8,34.4,-4.7,67,14,1.9,9.1,東南東,19.5,西北西,2150.8,13.6,0,0,--,6.1,4,5,21
106,1989,1012.9,1015.0,3368.5,162.5,58.5,17.5,16.9,21.8,12.5,33.5,-1.8,70,16,1.9,9.6,北北東,20.3,北北東,2136.9,13.2,0,0,0,6.2,4,5,23
107,1990,1013.4,1015.5,3204.0,196.5,42.0,14.0,17.4,22.2,13.1,35.8,-4.6,70,13,1.9,12.7,北北西,33.4,北北西,2265.0,13.5,0,0,--,5.9,4,1,17
108,1991,1012.3,1014.4,2441.0,114.5,45.5,16.5,17.2,21.9,13.2,36.0,-4.0,70,14,1.8,11.0,南,27.4,南南西,1963.1,13.0,0,0,0,6.4,11,2,15
109,1992,1012.8,1014.9,2788.0,180.0,55.5,22.0,16.7,21.6,12.3,34.9,-1.4,68,14,1.9,14.3,東,28.3,南南西,2077.2,13.1,0,0,--,6.2,2,3,16
110,1993,1012.8,1014.9,3354.5,193.5,63.5,17.0,16.4,21.2,12.2,34.4,-2.4,68,15,1.9,13.7,南東,35.5,南南西,1943.5,12.5,0,0,--,6.1,6,2,13
111,1994,1012.6,1014.7,1835.0,158.0,39.5,14.5,17.5,22.5,13.0,36.0,-2.5,65,16,2.0,10.6,東,20.1,東南東,2386.5,14.0,0,0,--,5.5,4,0,9
112,1995,1012.8,1014.9,1908.5,209.5,98.5,22.0,16.4,21.6,11.9,35.1,-2.8,64,13,2.0,9.4,東南東,24.8,東南東,2325.9,14.4,0,0,--,5.8,3,0,14
113,1996,1013.0,1015.2,1732.5,121.0,41.5,13.5,16.4,21.5,11.9,35.7,-4.3,67,13,1.9,11.2,南南西,31.3,南南西,2165.9,13.4,2,2,2,6.1,9,0,10
114,1997,1012.9,1014.9,2152.5,213.5,62.5,20.5,16.9,21.9,12.5,33.7,-2.9,69,13,1.9,15.8,東南東,30.1,東,2212.0,14.1,1,1,1,5.9,7,2,19
115,1998,1012.8,1014.9,4383.0,628.5,129.5,28.5,18.2,22.8,14.1,37.6,-3.4,70,17,1.8,12.4,東南東,26.3,東南東,2026.6,14.0,0,0,--,6.6,3,0,15
116,1999,1012.6,1014.7,3581.0,216.5,99.5,22.0,17.2,22.1,13.0,34.7,-4.2,68 ],15 ],1.9,9.8,東南東,23.0,南,2067.8,14.3,1,1,0,6.4,5,0,21
117,2000,1013.9,1014.4,2500.0,210.5,90.5,21.0,17.1,22.2,12.8,37.4,-3.4,70,10,1.9,9.7,西南西,31.1,西,2192.0,14.7,0,0,--,6.1,9,0,22
118,2001,1013.7,1014.2,2417.0,230.0,66.0,21.5,17.2,22.3,12.8,38.3,-4.4,68,12,1.9,9.2,北,23.5,北北東,2230.0,14.8,0,0,0,6.0,6,0,17
119,2002,1013.9,1014.4,2058.0,105.5,40.5,14.0,17.2,22.1,12.9,36.9,-3.6,67,11,2.0,9.4,西,19.8,西,2100.2,14.3,0,0,--,6.3,5,0,11
120,2003,1014.2,1014.7,2904.0,153.5,57.0,26.0,17.3,22.0,13.3,34.6,-4.4,67,15,1.8,12.7,東,31.9,北西,2065.9,13.9,3,3,3,6.4,8,1,20
121,2004,1014.4,1015.0,3397.0,243.5,70.0,22.5,17.9,23.0,13.6,37.5,-5.1,67,10,1.8,12.6,東南東,35.7,北西,2264.4,15.0,0,0,--,6.0,6,1,25
122,2005,1013.8,1014.4,1745.5,172.5,49.0,18.5,17.0,22.0,12.8,36.9,-2.6,68,10,1.7,13.2,東南東,31.1,東南東,2303.0,15.1,6,6,6,6.0,4,0,14
123,2006,1013.8,1014.4,3212.5,187.5,79.5,24.5,17.7,22.4,13.7,37.1,-2.0,70,9,1.8,9.1,東南東,21.6,東南東,2034.0,13.9,12,9,9,6.6,13,0,24
124,2007,1013.9,1014.5,1859.0,315.0,51.5,17.0,17.9,22.8,13.7,36.9,-1.1,68,12,1.7,11.5,東,26.5,東南東,2210.6,15.0,1,1,1,6.3,4,0,17
125,2008,1014.0,1014.7,2230.5,230.5,55.0,17.0,17.3,22.2,13.2,35.8,-1.5,69,14,1.7,7.8,西,18.7,西北西,2182.7,14.8,0,0,--,6.2,8,0,14
126,2009,1013.5,1014.1,2062.5,142.0,50.5,18.5,17.5,22.4,13.4,36.5,-2.6,69,11,1.7,7.7,北東,20.9,北北東,2137.4,14.6,0,0,0,6.2,4,0,10
127,2010,1014.5,1015.1,3093.0,236.0,85.0,24.0,17.6,22.2,13.5,35.5,-3.1,70,13,1.7,7.9,西,21.5,西北西,2118.4,14.3,0,0,--,6.5,2,1,14
128,2011,1014.4,1015.0,2686.0,160.0,48.0,21.5,17.2,21.9,13.1,34.8,-4.0,69,11,1.7,10.1,東,20.2,東,2126.3,14.5,0,0,--,6.5,14,0,12
129,2012,1013.8,1014.4,2985.0,223.0,59.5,20.5,16.8,21.6,12.8,34.2,-3.6,71,12,1.7,10.1,北北東,20.7,西,2066.4,14.3,0,0,--,6.5,8,1,31
130,2013,1014.0,1014.6,2327.0,196.0,47.0,18.0,17.3,22.2,13.0,36.9,-2.4,68,9,1.8,7.8,西,21.1,北,2372.9,15.0,--,--,--,5.9,7,1,16
131,2014,1014.3,1014.9,3658.5,372.0,74.0,18.5,17.0,21.8,12.9,35.5,-1.4,68,9,1.8,16.1,東北東,29.9,東北東,2095.0,14.1,--,--,--,6.5,5,3,26
132,2015,1014.3,1014.9,2966.5,211.0,71.5,22.5,17.5,22.3,13.4,36.7,-2.9,71,14,1.7,11.3,北西,22.5,北西,2098.4,13.9,--,--,--,6.4,5,2,6
133,2016,1019.7 ],1020.3 ],644.5 ],146.5 ],28.5 ],7.0 ],9.1 ],14.4 ],4.4 ],27.2 ],-4.0 ],61 ],10 ],1.8 ],9.1 ],西,15.4 ],西,636.2 ],12.6 ],×,×,×,5.5 ],6 ],0 ],3 ]
