,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,年,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),全天日射量(MJ/m2),雪(寒候年・cm),雲量,大気現象,,,,,,,,,,,,,,,,,
1,現地,海面,合計,最大,平均,最高,最低,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,平均,雪日数(寒候年),霧日数,雷日数,,,,,,,,,,,,
2,平均,平均,日,1時間,10分間,日平均,日最高,日最低,平均,最小,風速,風向,風速,風向,平均,合計,日合計の最大,,,,,,,,,,,
3,1882,,,1116.5 ],45.7 ],,,,,,,,,,,,,,,,,,,,,,,
54,1933,,1013.9,1199.6,41.2,,,8.9,13.7,4.5,,,81,,,,,,,1831.3,,,,,7.4,102,19,11
55,1934,,1013.2,1131.5,84.2,,,8.4,12.9,4.1,,,80,,,,,,,1633.6,,,,,7.8,118,17,8
56,1935,,1013.1,1665.0,187.9,,,9.1,13.8,4.7,,,80,,,,,,,1749.5,,,,,7.7,107,18,10
57,1936,,1012.9,1271.5,31.4,,,8.5,12.8,4.2,,,82,,,,,,,1608.8,,,,145 ],7.9,119,17,10
58,1937,,1013.7,1274.0,52.5,14.7 ],7.3 ],9.1,13.7,4.5,,,81,,,,,,,1897.9,,,,,7.4,105,17,16
59,1938,,1012.8,1288.7,47.6,15.5 ],9.2 ],9.1,13.7,4.7,,,82,,,,,,,1823.1,,,,,7.7,103,22,8
60,1939,,1013.4,1474.5,38.5,23.8 ],9.3 ],9.0,13.8,4.6,,,82,,,,,,,1795.6,,,,104 ],7.5,108,26,17
61,1940,,1012.6,1642.9,60.5,29.5,8.4,9.2,13.6,5.2,31.8,-13.9,80,,,,,,,1806.3,,,,146 ],7.7,111,16,10
62,1941,,1013.5,1298.8,49.6,22.6,14.0,8.6,13.0,4.9,30.5,-14.0,79,,,,,,,1787.1,,,,,7.6,98,15,7
63,1942,,1012.5,1662.2,57.3,26.3,13.1,9.0,13.4,4.9,33.2,-17.4,79,,,,,,,1919.8,,,,0 ],7.4,96,8,7
64,1943,,1013.6,1553.1,90.6,58.1,18.4,9.3,13.6,5.5,33.8,-15.1,80,,,,,,,2033.5,,,,,7.4,114,17,14
65,1944,,1012.8,1471.7,57.2,32.3,12.0,8.9,13.2,5.0,34.4,-17.7,80,,,,,,,1978.2,,,,,7.8,118,10,10
66,1945,,1012.6,1723.3,94.4,20.1,5.2,7.9,11.9,4.3,33.4,-18.7,83,,,,,,,1681.5,,,,209 ],7.8,117,16,3
67,1946,,1013.2,1427.5,55.6,47.9 ],12.9 ],9.4,13.9,5.3,33.5,-18.4,80,,,,,,,1919.9,,,,,7.6,106,25,7
