,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,年,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),全天日射量(MJ/m2),雪(寒候年・cm),雲量,大気現象,,,,,,,,,,,,,,,,,
1,現地,海面,合計,最大,平均,最高,最低,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,平均,雪日数(寒候年),霧日数,雷日数,,,,,,,,,,,,
2,平均,平均,日,1時間,10分間,日平均,日最高,日最低,平均,最小,風速,風向,風速,風向,平均,合計,日合計の最大,,,,,,,,,,,
3,1879,,1013.8 ],503.6 ],142.0 ],,,19.1 ],23.8 ],14.8 ],36.4 ],-1.1 ],73 ],,,,,,,,,,,,,,,
57,1933,,1014.9,1226.2,88.7,26.2 ],,15.5,20.2,11.4,35.0,-3.0,72,,,,,,,2336.0,,,,,6.3,19,13,17
58,1934,,1015.1,1185.3,83.0,×,,15.1,19.9,10.9,36.2,-3.9,71,,,,,,,2416.2,,,,,6.5,22,8,8
59,1935,,1014.8,1574.2,155.7,57.4 ],,15.4,20.2,11.3,37.3,-2.4,73,,,,,,,2407.3,,,,,6.3,11,11,11
60,1936,,1015.3,1181.1,57.3,16.7 ],,14.9,19.7,10.9,34.9,-4.0,72,,,,,,,2356.3,,,,10 ],6.3,32,12,7
61,1937,,1015.3,1192.5,76.4,23.6 ],8.6 ],15.6,20.5,11.7,37.5,-1.8,74,,,,,,,2278.7,,,,,6.7,6,10,10
62,1938,,1014.5,1583.1,168.1,35.6 ],10.9 ],15.3,20.3,11.3,36.8,-3.6,75,,,,,,,2342.7,,,,,6.4,22,12,14
63,1939,,1015.2,1021.9,83.8,27.1 ],12.2 ],15.3,20.6,11.2,36.0,-3.4,74,,,,,,,2509.9,,,,,6.4,19,11,24
64,1940,,1015.0,1162.6,205.6,40.2 ],13.7 ],15.4,20.7,11.2,35.8,-3.4,74,,,,,,,2589.6,,,,5 ],6.0,19,11,9
65,1941,,1014.7,1764.1,81.3,34.5 ],15.8 ],15.5,20.7,11.4,34.6,-3.3,77,,,,,,,2267.4,,,,,6.5,13,15,10
66,1942,,1015.0,1241.2,110.1,33.5 ],12.7 ],15.6,20.8,11.4,37.8,-4.5,72,,,,,,,2591.2,,,,,6.1,13,8,9
67,1943,,1015.7,1455.6,159.0,37.0 ],11.1 ],15.0,20.4,10.8,35.3,-3.6,74,,,,,,,2680.9,,,,,6.1,23,3,12
68,1944,,1014.8,1038.7,107.5,20.3,9.3,15.2,20.2,11.3,37.8,-3.5,74,,,,,,,2594.3,,,,,6.5,18,5,11
69,1945,,1014.7,1450.0,61.3,25.0,10.0,14.8,19.6,10.9,35.5,-6.0,73,,,,,,,2164.9 ],,,,,6.5,26,8,12
70,1946,,1015.0,1256.6,51.1,16.9,7.6,15.4,20.0,11.4,35.4,-3.9,76,,,,,,,2161.4,,,,7 ],6.5,17,4,3
71,1947,,1015.3,908.3,51.0,27.6,13.5,14.5,19.3,10.4,36.1,-2.7,73,,,,,,,2341.9,,,,,6.1,21,2,8
72,1948,,1015.6,1273.8,58.8,32.1,15.3,15.7,20.7,11.6,35.4,-3.3,77,,,,,,,2263.7,,,,,6.5,13,1,12
73,1949,,1014.7,1808.8,111.6,32.6,13.2,15.1,20.0,11.2,35.2,-2.6,79,,,,,,,2047.8,,,,,6.7,11,2,7
74,1950,1012.3,1014.1,1691.6,62.6,39.8,34.5,15.6,20.5,11.7,34.6,-2.3,75,,,,,,,2027.1,,,,,7.0,9,5,16
75,1951,1013.5,1015.3,1448.9,106.1,51.0,11.0,15.5,20.8,11.4,37.1,-2.9,74,,3.7,,,,,2158.8,,,,,6.7,10,2,8
76,1952,1013.4,1015.2,2009.4,253.5,99.0,17.0,15.7,20.8,11.9,37.1,-2.2,75,,3.6,,,,,2070.5,,,,,6.6,12,4,18
77,1953,1013.8,1015.6,1563.6,116.9,46.8,18.6,15.9,20.7,12.1,38.0,-3.1,73,,3.7,,,,,2082.0,,14 ],,,6.7,7,6,7
78,1954,1013.1,1014.9,1775.4,149.0,68.0,18.0,15.9,20.6,12.1,36.6,-3.0,73,,3.5,,,,,2094.6,,1,,,6.5,7,4,9
79,1955,1013.1,1014.9,1427.0,108.4,31.0,13.0,16.2,21.2,12.3,36.7,-1.9,72,,3.6,,,,,2204.2,,3,,,6.1,14,1,11
80,1956,1013.2,1014.9,1728.9,296.1,63.4,16.0,15.7,20.1,12.0,37.1,-3.0,71,,3.9,,,,,1964.1,,1,,,6.3,16,4,8
81,1957,1013.2,1015.0,1401.0,72.8,28.0,14.4,15.6,20.1,11.7,34.4,-2.8,71,,3.8,,,,,1896.1,,0,,,6.7,14,8,15
82,1958,1013.6,1015.3,1531.7,78.4,36.0,16.1,16.2,20.9,12.5,34.9,-2.2,71,,3.9,,,,,2165.2,,2,,,6.2,15,6,9
