,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,年,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),全天日射量(MJ/m2),雪(寒候年・cm),雲量,大気現象,,,,,,,,,,,,,,,,,
1,現地,海面,合計,最大,平均,最高,最低,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,平均,雪日数(寒候年),霧日数,雷日数,,,,,,,,,,,,
2,平均,平均,日,1時間,10分間,日平均,日最高,日最低,平均,最小,風速,風向,風速,風向,平均,合計,日合計の最大,,,,,,,,,,,
3,1882,,,1959.2 ],77.7 ],,,,,,,,,,,,,,,,,,,,,,,
50,1929,,1015.1,2264.6,81.1,,,13.3,17.7,9.5,36.4,-8.5,76,,,,,,,1755.9,,,,,,,,
51,1930,,1015.6,2656.2,90.0,,,13.8,18.3,10.0,35.4,-3.9,76,,,,,,,1844.2,,,,,,,,
52,1931,,1015.1,2337.7,74.2,,,13.0,17.6,9.1,35.7,-6.2,76,,,,,,,1765.5,,,,,7.2,47 ],2,8
53,1932,,1014.8,2365.9,55.9,,,13.4,17.8,9.6,35.5,-3.3,76,,,,,,,1775.3,,,,,7.2,44,2,19
54,1933,,1014.7,2806.8,155.7,,,13.5,17.9,9.7,35.3,-6.2,78,,,,,,,1848.8,,,,,7.2,65,0,27
55,1934,,1014.9,2856.3,109.4,,,12.7,17.0,9.1,34.1,-4.7,75,,,,,,,1718.4,,,,68 ],7.5,86,1,17
56,1935,,1014.7,2254.8,178.5,,,13.6,18.0,9.7,33.4,-4.8,74,,,,,,,1944.2,,,,,7.3,40,3,22
57,1936,,1014.9,2495.1,109.5,,,12.9,17.1,9.1,34.9,-8.3,76,,,,,,,1818.7,,,,88 ],7.6,84,1,21
58,1937,,1015.1,2515.6,64.7,30.0 ],10.3 ],13.7,18.1,9.9,34.4,-3.7,77,,,,,,,1938.0,,,,,7.3,55,0,20
59,1938,,1014.3,2261.4,49.2,15.9 ],9.3 ],13.5,17.9,9.8,34.1,-6.3,77,,,,,,,1816.5,,,,,7.7,69,0,23
60,1939,,1015.3,1866.7,59.4,26.7,13.0,13.6,18.2,9.6,34.6,-5.7,76,,,,,,,2100.9,,,,,7.3,66,0,26
61,1940,,1014.7,2366.4,62.0,18.5,15.0,13.3,18.2,9.3,35.7,-5.9,75,,,,,,,2099.9,,,,180 ],6.9,73,4,17
62,1941,,1014.6,2409.8,83.2,31.8,13.0,13.4,18.2,9.6,35.4,-4.5,77,,,,,,,1863.1,,,,,7.5,48,1,19
63,1942,,1014.5,2739.7,140.5,24.4,9.2 ],13.4,18.4,9.3,37.1,-9.4,75,,,,,,,2048.6,,,,,7.3,57,2,30
64,1943,,1015.4,2219.7,63.9,43.6,24.0 ],13.3,18.1,9.4,34.3,-6.0,76,,,,,,,2084.8,,,,,7.2,69,3,29
